player,team,position,spread,over_under,market,ud_line,pp_line,ud_delta,pp_delta,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2024,2,REG,ATL,23,30,183,1,1,1,57,12,1.8038243,0,0.9891892,0.18944986,13,85,1,7,8.92417,0,0,0,0,0,0,0,,,,,,23.82,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2024,3,REG,NO,29,38,311,0,1,4,194,11,-5.0485687,0,1.1691729,0.08291066,8,25,0,1,-0.19523,0,0,0,0,0,0,0,,,,,,10.94,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2024,4,REG,TB,18,30,158,1,0,6,62,6,-10.592364,0,0.5642857,0.004272984,8,20,1,6,4.0632157,0,0,0,0,0,0,0,,,,,,16.32,Eagles
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,1,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,20,0,0,-2.601654,0,0.04,0.110497236,0.13734807,0,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,2,REG,NYJ,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,18,0,52,9,1,0.66484976,0.34615386,0.10810811,0.30409357,0.37502766,1.8,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,4,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,53,0,41,12,3,4.8209853,1.2926829,0.11111111,0.18061674,0.2930984,5.3,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,8,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,5,0,0,-0.8194742,0,0.029411765,0.017064847,0.05606304,0,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,9,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,49,1,72,9,3,3.2327008,0.6805556,0.11363637,0.17142858,0.29045454,10.9,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,10,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,5,2,0,54,2,0,-6.6971006,0.037037037,0.11363637,0.11764706,0.2528075,0.2,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,11,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,5,12,0,39,1,0,-2.0374613,0.30769232,0.125,0.15354331,0.29498032,1.2,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,12,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,49,0,84,1,1,1.123417,0.5833333,0.09375,0.17872341,0.2657314,4.9,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,13,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,1,17,0,17,0,1,1.2534637,1,0.025,0.074235804,0.08946507,1.7,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,14,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,0,0,0,-0.6082881,,0.025641026,0,0.03846154,0,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,16,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,51,0,51,0,1,3.4639564,1,0.0625,0.2881356,0.2954449,5.1,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,17,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,1,9,0,9,0,1,0.8393312,1,0.027027028,0.023136247,0.056735914,0.9,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,18,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,8,1,30,0,2,0.76037276,0.26666668,0.075,0.14084508,0.21109155,6.8,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2023,19,POST,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,2,0,0,24,0,0,-4.286427,0,0.03448276,0.048879836,0.085940026,0,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2024,1,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,12,0,15,0,1,-0.49220484,0.8,0.06451613,0.05905512,0.13811278,1.2,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2024,2,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,82,0,116,7,3,3.187319,0.70689654,0.2195122,0.3372093,0.5653148,8.2,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2024,3,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,42,1,100,3,3,4.0374985,0.42,0.1,0.21459228,0.3002146,10.2,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2024,4,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,24,0,19,5,1,1.3691194,1.2631578,0.115384616,0.13194445,0.26543802,2.4,Cowboys
Jalen Tolbert,DAL,WR,3.5,52.5,rush+rec_tds,,0.5,,,2024,5,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,10,87,1,119,30,4,3.8926084,0.73109245,0.24390244,0.4160839,0.6571124,14.7,Cowboys
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,5,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,2,0,3,6,0,-2.5576687,0.6666667,0.11111111,0.018072288,0.17931727,0.2,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,6,REG,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,53,1,70,1,1,5.7625017,0.75714284,0.07317073,0.24561404,0.28168592,11.3,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,7,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,6,0,0,139,0,0,-6.265744,0,0.12244898,0.38718662,0.4547041,0,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,8,REG,LV,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,16,0,23,2,1,-0.4239601,0.6956522,0.0882353,0.1513158,0.238274,1.6,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,10,REG,LAC,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,18,0,13,5,1,0.34511206,1.3846154,0.0625,0.05327869,0.13104509,1.8,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,11,REG,CHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,44,1,83,0,2,3.846962,0.5301205,0.09375,0.35021096,0.38577268,10.4,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,12,REG,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,51,0,50,37,2,4.639641,1.02,0.071428575,0.16556291,0.2230369,5.1,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,13,REG,NO,0,0,0,0,0,0,0,0,,0,,,1,19,1,1,2.372701,1,1,11,0,11,0,1,2.084051,1,0.04,0.061452515,0.10301676,9,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,14,REG,CHI,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,-0.090906665,0,2,0,0,63,0,0,-2.24675,0,0.05882353,0.2603306,0.2704667,0.4,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,15,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,47,0,113,15,3,1.1764328,0.4159292,0.21875,0.4007092,0.6086215,4.7,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,16,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,43,0,33,20,2,3.625088,1.3030303,0.15384616,0.24812031,0.40445343,4.3,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,17,REG,DAL,0,0,0,0,0,0,0,0,,0,,,1,6,0,0,0.22251472,2,3,69,0,64,19,1,3.6453552,1.078125,0.09375,0.2601626,0.32273883,7.5,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,19,POST,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,19,0,18,1,1,1.2687675,1.0555556,0.07692308,0.13043478,0.20668897,1.9,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,20,POST,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,4,35,0,78,2,2,1.6015209,0.44871795,0.0952381,0.31075698,0.36038703,3.5,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2023,21,POST,SF,0,0,0,0,0,0,0,0,,0,,,1,42,1,1,3.9533768,2,3,25,1,61,1,2,4.851438,0.40983605,0.075,0.16442049,0.22759435,18.7,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2024,1,REG,LA,0,0,0,0,0,0,0,0,,0,,,1,13,0,1,0.8169167,5,9,121,1,127,63,3,3.8875663,0.9527559,0.32142857,0.6791444,0.9575439,19.4,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2024,2,REG,TB,0,0,0,0,0,0,0,0,,0,,,1,15,0,1,0.88444215,5,11,79,0,129,23,2,-2.7974925,0.6124031,0.20754717,0.3394737,0.54895234,9.4,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2024,3,REG,ARI,0,0,0,0,0,0,0,0,,0,,,1,-7,0,0,-1.3390595,1,3,9,0,68,14,1,-1.8467898,0.13235295,0.13636364,0.3756906,0.46752888,0.2,Lions
Jameson Williams,DET,WR,-3,52.5,recieving_yards,,47.5,,,2024,4,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,80,1,24,56,2,6.3913956,3.3333333,0.10526316,0.30379745,0.37055296,14,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,5,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,2,0,3,6,0,-2.5576687,0.6666667,0.11111111,0.018072288,0.17931727,0.2,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,6,REG,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,53,1,70,1,1,5.7625017,0.75714284,0.07317073,0.24561404,0.28168592,11.3,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,7,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,6,0,0,139,0,0,-6.265744,0,0.12244898,0.38718662,0.4547041,0,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,8,REG,LV,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,16,0,23,2,1,-0.4239601,0.6956522,0.0882353,0.1513158,0.238274,1.6,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,10,REG,LAC,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,18,0,13,5,1,0.34511206,1.3846154,0.0625,0.05327869,0.13104509,1.8,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,11,REG,CHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,44,1,83,0,2,3.846962,0.5301205,0.09375,0.35021096,0.38577268,10.4,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,12,REG,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,51,0,50,37,2,4.639641,1.02,0.071428575,0.16556291,0.2230369,5.1,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,13,REG,NO,0,0,0,0,0,0,0,0,,0,,,1,19,1,1,2.372701,1,1,11,0,11,0,1,2.084051,1,0.04,0.061452515,0.10301676,9,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,14,REG,CHI,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,-0.090906665,0,2,0,0,63,0,0,-2.24675,0,0.05882353,0.2603306,0.2704667,0.4,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,15,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,47,0,113,15,3,1.1764328,0.4159292,0.21875,0.4007092,0.6086215,4.7,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,16,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,43,0,33,20,2,3.625088,1.3030303,0.15384616,0.24812031,0.40445343,4.3,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,17,REG,DAL,0,0,0,0,0,0,0,0,,0,,,1,6,0,0,0.22251472,2,3,69,0,64,19,1,3.6453552,1.078125,0.09375,0.2601626,0.32273883,7.5,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,19,POST,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,19,0,18,1,1,1.2687675,1.0555556,0.07692308,0.13043478,0.20668897,1.9,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,20,POST,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,4,35,0,78,2,2,1.6015209,0.44871795,0.0952381,0.31075698,0.36038703,3.5,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2023,21,POST,SF,0,0,0,0,0,0,0,0,,0,,,1,42,1,1,3.9533768,2,3,25,1,61,1,2,4.851438,0.40983605,0.075,0.16442049,0.22759435,18.7,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2024,1,REG,LA,0,0,0,0,0,0,0,0,,0,,,1,13,0,1,0.8169167,5,9,121,1,127,63,3,3.8875663,0.9527559,0.32142857,0.6791444,0.9575439,19.4,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2024,2,REG,TB,0,0,0,0,0,0,0,0,,0,,,1,15,0,1,0.88444215,5,11,79,0,129,23,2,-2.7974925,0.6124031,0.20754717,0.3394737,0.54895234,9.4,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2024,3,REG,ARI,0,0,0,0,0,0,0,0,,0,,,1,-7,0,0,-1.3390595,1,3,9,0,68,14,1,-1.8467898,0.13235295,0.13636364,0.3756906,0.46752888,0.2,Lions
Jameson Williams,DET,WR,-3,52.5,rush+rec_tds,,0.5,,,2024,4,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,80,1,24,56,2,6.3913956,3.3333333,0.10526316,0.30379745,0.37055296,14,Lions
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,1,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,13,0,0,-0.7376513,0,0.035714287,0.05652174,0.093136646,0,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,2,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,51,0,71,4,2,1.6293052,0.7183099,0.125,0.31555554,0.40838888,5.1,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,3,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,31,0,21,16,1,0.98268014,1.4761904,0.0882353,0.13207547,0.22480577,3.1,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,5,REG,DAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,1,19,0,18,1,1,2.027016,1.0555556,0.04,0.08530806,0.11971564,1.9,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,6,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,4,26,0,38,7,2,2.0708537,0.68421054,0.16666667,0.15833333,0.36083335,2.6,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,7,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,9,54,0,70,21,1,-2.4356563,0.7714286,0.31034482,0.29045644,0.6688368,5.4,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,10,REG,JAX,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,8,0,4,0,1,1.015769,2,0.074074075,0.021390375,0.12608437,0.8,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,11,REG,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,10,0,0,-1.0661813,0,0.04,0.049751244,0.09482587,0,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,12,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,7,0,38,3,1,0.62248677,0.18421052,0.06666667,0.14179105,0.19925374,0.7,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,13,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,44,1,38,21,2,5.61436,1.1578947,0.16,0.2753623,0.43275362,10.4,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,14,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,10,0,0,-1.3853625,0,0.037037037,0.036764707,0.08129085,0,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,15,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,25,0,9,16,1,-0.42540547,2.7777777,0.07692308,0.029605264,0.1361083,2.5,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,20,POST,GB,0,0,0,0,0,0,0,0,,0,,,1,-1,0,0,-1.0807798,5,6,61,0,61,15,4,4.474681,1,0.16666667,0.22262774,0.4058394,6,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,21,POST,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,8,0,32,1,1,0.009197068,0.25,0.06666667,0.112676054,0.17887324,0.8,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2023,22,POST,KC,1,1,21,1,0,0,26,1,2.9465134,0,0,,0,0,0,0,,4,5,42,1,19,23,3,3.1463358,2.2105262,0.13513513,0.06188925,0.24602517,15.04,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2024,1,REG,NYJ,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,5,64,0,54,10,4,5.70921,1.1851852,0.1724138,0.19148937,0.39266324,6.4,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2024,2,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,4,37,0,55,6,1,0.1022142,0.6727273,0.11111111,0.1791531,0.29207385,3.7,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2024,3,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,11,12,175,3,149,26,7,15.495835,1.1744967,0.4,0.4542683,0.9179878,35.5,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2024,4,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,88,0,84,20,3,2.8351827,1.0476191,0.23076923,0.22702703,0.5050728,8.8,49ers
Jauan Jennings,SF,WR,-3.5,47.5,rush+rec_tds,,0.5,,,2024,5,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,4,13,0,39,8,1,0.40551773,0.33333334,0.125,0.1368421,0.28328946,1.3,49ers
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,1,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,13,0,10,14,1,-3.0218866,1.3,0.20833333,0.08196721,0.36987704,1.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,34,0,15,24,1,-0.5849381,2.2666667,0.16216215,0.06726457,0.29032844,3.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,3,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,3,10,0,13,13,0,-3.6542432,0.7692308,0.08571429,0.04290429,0.15860443,1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,4,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,5,0,26,14,0,-3.2879276,0.1923077,0.23076923,0.203125,0.48834133,0.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,6,REG,CIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,48,0,38,25,2,-0.3772955,1.2631578,0.13513513,0.11014493,0.27980414,4.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,7,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,63,1,70,13,4,4.0658193,0.9,0.29166666,0.30567685,0.6514738,12.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,8,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,36,1,0,38,2,3.1973042,0,0.11111111,0,0.16666667,9.6,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,9,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,63,0,46,24,2,1.0351868,1.3695652,0.28,0.23469388,0.58428574,6.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,10,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,53,0,-5,53,2,3.5975165,0,0.11904762,-0.019379845,0.16500553,5.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,11,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,40,0,119,2,2,-0.22036907,0.33613446,0.15789473,0.36842105,0.49473685,4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,12,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,41,0,35,13,1,3.0558984,1.1714286,0.11111111,0.12068965,0.25114942,4.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,13,REG,DAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,11,62,0,49,48,4,-0.15513736,1.2653061,0.28947368,0.20081967,0.5747843,6.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,14,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,25,0,49,38,1,-3.786488,0.5102041,0.22580644,0.20851064,0.48466712,2.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,15,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,48,1,42,6,2,5.3329306,1.1428572,0.125,0.17721519,0.31155065,10.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,16,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,61,0,39,32,3,3.6880949,1.5641025,0.19444445,0.16810344,0.40933907,6.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,17,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,12,1,7,0,1,3.081243,1.7142857,0.060606062,0.031111112,0.112686865,7.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2023,18,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,14,0,16,9,1,0.1997237,0.875,0.1923077,0.10062893,0.3589018,1.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2024,1,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,19,0,6,13,2,1.3488891,3.1666667,0.08,0.035928145,0.14514971,1.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2024,2,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,12,16,117,0,172,41,5,7.144494,0.6802326,0.37209302,0.4738292,0.88982,11.7,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2024,3,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,39,0,12,27,2,3.4202359,3.25,0.09090909,0.062176164,0.17988695,3.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2024,4,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,12,51,0,76,21,3,1.9375707,0.67105263,0.2264151,0.24918033,0.5140489,5.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_tds,,0.5,,,2024,5,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,31,1,13,23,2,1.1249729,2.3846154,0.17948718,0.065989845,0.31542367,9.1,Seahawks
Jayden Daniels,WAS,QB,6.5,52.5,rush+rec_tds,,0.5,,,2024,1,REG,TB,17,24,184,0,0,2,154,7,-0.7918795,0,1.472,0.11692939,16,88,2,8,8.706162,0,0,0,0,0,0,0,,,,,,28.16,Commanders
