player,team,position,spread,over_under,stat,etr_proj,etr_delta,ud_line,pp_line,ud_delta,pp_delta,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Chris Godwin,TB,WR,-2.5,48,targets,9.6,1.4,9,9,2,2,2023,4,REG,NO,0,1,0,0,0,0,0,0,-0.71117306,0,0,,0,0,0,0,,8,11,114,0,92,66,5,3.884318,1.2391304,0.36666667,0.4972973,0.8981081,11.4,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-2.6,9,9,-2,-2,2023,6,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,77,0,90,15,5,7.256744,0.85555553,0.1891892,0.20316027,0.42599598,7.7,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,2.4,9,9,3,3,2023,7,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,12,66,0,97,38,3,2.2246208,0.68041235,0.29268292,0.3180328,0.6616473,6.6,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-2.6,9,9,-2,-2,2023,8,REG,BUF,0,0,0,0,0,0,0,0,,0,,,1,14,0,1,0.953232,5,7,54,1,52,17,3,2.2196846,1.0384616,0.17948718,0.208,0.41483077,12.8,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-3.6,9,9,-3,-3,2023,9,REG,HOU,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,6,16,0,48,14,0,-2.3120077,0.33333334,0.2,0.18181819,0.42727274,1.6,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-3.6,9,9,-3,-3,2023,10,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,54,0,53,0,3,2.6355164,1.018868,0.20689656,0.15186246,0.41664857,5.4,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-2.6,9,9,-2,-2,2023,11,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,39,0,46,2,3,-0.22630218,0.84782606,0.1627907,0.1299435,0.3351465,3.9,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-2.6,9,9,-2,-2,2023,12,REG,IND,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,7,45,0,41,25,2,0.101188,1.097561,0.23333333,0.19339623,0.48537737,4.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-6.6,9,9,-6,-6,2023,13,REG,CAR,0,0,0,0,0,0,0,0,,0,,,1,19,1,1,2.8621876,0,3,0,0,50,0,0,-2.2361112,0,0.11111111,0.1650165,0.28217822,7.9,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,1.4,9,9,2,2,2023,14,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,11,53,0,142,32,2,-1.6183119,0.37323943,0.37931034,0.5017668,0.92020226,5.3,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,2.4,9,9,3,3,2023,15,REG,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,10,12,155,0,104,72,8,12.517409,1.4903846,0.44444445,0.4425532,0.9764539,15.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,0.4,9,9,1,1,2023,16,REG,JAX,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,-0.7192214,6,10,78,0,96,8,5,3.0163565,0.8125,0.2857143,0.41921398,0.7220212,7.9,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-4.6,9,9,-4,-4,2023,17,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,81,1,67,23,3,10.009129,1.2089552,0.15151516,0.23426573,0.39125875,14.1,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-2.6,9,9,-2,-2,2023,18,REG,CAR,0,0,0,0,0,0,0,0,,0,,,1,4,0,1,0.21916953,6,7,51,0,35,24,2,1.5513458,1.4571428,0.22580644,0.14522822,0.44036943,5.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-4.6,9,9,-4,-4,2023,19,POST,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,45,1,68,14,1,5.140406,0.6617647,0.14285715,0.211838,0.3625723,10.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-1.6,9,9,-1,-1,2023,20,POST,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,8,40,0,62,16,3,-1.2299421,0.6451613,0.20512821,0.19254659,0.4424749,4,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-1.6,9,9,-1,-1,2024,1,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,8,83,1,35,48,7,9.67792,2.3714285,0.26666668,0.25,0.575,14.3,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-1.6,9,9,-1,-1,2024,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,8,117,1,76,61,5,9.623846,1.5394737,0.42105263,0.5,0.98157895,17.7,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-0.6,9,9,0,0,2024,3,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,53,1,57,29,5,0.49670953,0.9298246,0.28125,0.5277778,0.79131943,11.3,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-0.6,9,9,0,0,2024,4,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,69,0,39,50,4,4.094971,1.7692307,0.19148937,0.12913907,0.3776314,6.9,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-3.6,9,9,-3,-3,2024,5,REG,ATL,0,0,0,0,0,0,0,0,,0,,,1,2,0,1,1.5355495,5,6,64,0,32,37,4,2.9285553,2,0.25,0.2644628,0.560124,6.6,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,3.4,9,9,4,4,2024,6,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,11,13,125,2,51,99,4,7.0136704,2.4509804,0.3611111,0.23394495,0.7054281,24.5,Buccaneers
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,2.59,2.5,2.5,2.5,2.5,2023,2,REG,CIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,8,45,1,42,20,3,3.553028,1.0714285,0.24242425,0.14,0.46163636,10.5,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,1.59,2.5,2.5,1.5,1.5,2023,3,REG,IND,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,35,0,36,6,1,-0.5656608,0.9722222,0.16666667,0.19148937,0.38404256,3.5,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,2.59,2.5,2.5,2.5,2.5,2023,4,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,5,80,2,39,41,4,9.294894,2.0512822,0.2777778,0.33333334,0.65,20,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,3.59,2.5,2.5,3.5,3.5,2023,5,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,10,65,0,66,22,4,0.7320235,0.9848485,0.2631579,0.1563981,0.50421554,6.5,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,1.59,2.5,2.5,1.5,1.5,2023,6,REG,TEN,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,-1.5892668,4,6,69,0,90,14,3,3.4247522,0.76666665,0.20689656,0.40358743,0.59285605,6.9,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,1.59,2.5,2.5,1.5,1.5,2023,7,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,63,2,39,33,4,6.084425,1.6153846,0.21428572,0.15789473,0.4319549,18.3,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,1.59,2.5,2.5,1.5,1.5,2023,8,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,40,1,24,19,4,6.0585613,1.6666666,0.1923077,0.15483871,0.39684865,10,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,6.59,2.5,2.5,6.5,6.5,2023,9,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,9,10,80,0,66,29,2,1.4183104,1.2121212,0.3125,0.24626866,0.6411381,8,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,-0.41,2.5,2.5,-0.5,-0.5,2023,10,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,4,44,0,26,25,1,1.4191248,1.6923077,0.17391305,0.108333334,0.3367029,4.4,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,-0.41,2.5,2.5,-0.5,-0.5,2023,11,REG,CIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,23,0,15,8,1,1.762305,1.5333333,0.08695652,0.05263158,0.16727689,2.3,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,-0.41,2.5,2.5,-0.5,-0.5,2023,21,POST,KC,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,15,0,15,0,0,0.7598862,1,0.05882353,0.04491018,0.11967242,1.5,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,-0.41,2.5,2.5,-0.5,-0.5,2024,1,REG,KC,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,14,0,11,3,1,0.25107086,1.2727273,0.05,0.041198503,0.10383895,1.4,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,1.59,2.5,2.5,1.5,1.5,2024,2,REG,LV,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,51,0,67,13,4,1.9222054,0.76119405,0.16129032,0.24632353,0.41436195,5.1,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,-2.41,2.5,2.5,-2.5,-2.5,2024,3,REG,DAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,11,0,0,-1.8390198,0,0.06666667,0.23404256,0.2638298,0,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,-2.41,2.5,2.5,-2.5,-2.5,2024,4,REG,BUF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,10,0,0,-0.47922492,0,0.055555556,0.078125,0.13802083,0,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,1.59,2.5,2.5,1.5,1.5,2024,5,REG,CIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,55,0,49,19,3,4.1717,1.1224489,0.12195122,0.12827225,0.27271742,5.5,Ravens
Mark Andrews,BAL,TE,-9.5,42,receptions,2.41,0.59,2.5,2.5,0.5,0.5,2024,6,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,66,1,56,17,3,-0.53464156,1.1785715,0.16,0.22950819,0.40065575,12.6,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,2.24,8,8.5,2,1.5,2023,1,REG,HOU,0,0,0,0,0,0,0,0,,0,,,2,9,0,0,1.0865453,9,10,78,0,28,51,5,2.6171997,2.7857144,0.47619048,0.26923078,0.9027473,8.7,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-2.76,8,8.5,-3,-3.5,2023,2,REG,CIN,0,0,0,0,0,0,0,0,,0,,,1,6,0,0,0.42050454,4,5,62,0,65,27,2,0.30514938,0.95384616,0.15151516,0.21666667,0.3789394,6.8,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,2.24,8,8.5,2,1.5,2023,3,REG,IND,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,-0.7011884,8,10,48,0,38,20,1,-0.43730187,1.2631578,0.33333334,0.20212767,0.6414894,5,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-3.76,8,8.5,-4,-4.5,2023,4,REG,CLE,0,0,0,0,0,0,0,0,,0,,,1,-6,0,0,-0.9320112,3,4,56,0,55,13,2,3.771077,1.0181818,0.22222222,0.47008547,0.66239315,5,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,3.24,8,8.5,3,2.5,2023,5,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,11,73,0,168,10,3,-1.6800567,0.43452382,0.28947368,0.39810428,0.71288353,7.3,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,0.24,8,8.5,0,-0.5,2023,6,REG,TEN,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,-0.3992327,6,8,50,1,58,26,2,5.128302,0.86206895,0.27586207,0.2600897,0.5958559,11.1,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-1.76,8,8.5,-2,-2.5,2023,7,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,75,0,53,31,3,3.8241239,1.4150944,0.21428572,0.2145749,0.471631,7.5,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-0.76,8,8.5,-1,-1.5,2023,8,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,7,19,0,24,15,1,-3.8004155,0.7916667,0.26923078,0.15483871,0.51223326,1.9,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-6.76,8,8.5,-7,-7.5,2023,9,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,1,11,0,6,5,1,0.81174153,1.8333334,0.03125,0.02238806,0.06254664,1.1,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-1.76,8,8.5,-2,-2.5,2023,10,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,73,0,95,14,5,3.7537587,0.76842105,0.26086956,0.39583334,0.66838765,7.3,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-3.76,8,8.5,-4,-4.5,2023,11,REG,CIN,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0.3293827,3,4,43,0,29,43,1,0.25220096,1.4827586,0.17391305,0.10175438,0.33209765,5,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,0.24,8,8.5,0,-0.5,2023,12,REG,LAC,0,0,0,0,0,0,0,0,,0,,,1,37,1,1,4.5021152,5,8,25,1,38,27,2,-3.3573742,0.65789473,0.26666668,0.2054054,0.5437838,18.2,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,2.24,8,8.5,2,1.5,2023,14,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,10,60,1,122,13,5,5.317373,0.4918033,0.25,0.23193917,0.5373574,14,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-5.76,8,8.5,-6,-6.5,2023,15,REG,JAX,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,7,0,20,0,0,-0.9224705,0.35,0.08695652,0.09950249,0.20008652,0.7,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,5.24,8,8.5,5,4.5,2023,16,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,9,13,72,1,61,47,6,4.498483,1.1803279,0.38235295,0.33152175,0.8055946,13.2,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-4.76,8,8.5,-5,-5.5,2023,17,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,106,1,61,45,2,7.8008194,1.7377049,0.13636364,0.24497992,0.3760314,16.6,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-2.76,8,8.5,-3,-3.5,2023,20,POST,HOU,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,41,0,44,10,3,2.3864646,0.9318182,0.23809524,0.26506025,0.54268503,4.1,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,0.24,8,8.5,0,-0.5,2023,21,POST,KC,0,0,0,0,0,0,0,0,,0,,,2,4,0,0,-0.8489323,5,8,115,1,88,38,3,-1.362962,1.3068181,0.23529412,0.26347306,0.5373723,15.9,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,2.24,8,8.5,2,1.5,2024,1,REG,KC,0,0,0,0,0,0,0,0,,0,,,2,14,0,0,0.8150535,6,10,37,0,54,28,1,-4.1017194,0.6851852,0.25,0.20224719,0.516573,5.1,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,3.24,8,8.5,3,2.5,2024,2,REG,LV,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,11,91,1,101,22,4,4.0506277,0.9009901,0.3548387,0.37132353,0.79218453,15.1,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-3.76,8,8.5,-4,-4.5,2024,3,REG,DAL,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,-0.07247626,3,4,20,0,0,17,1,0.33836642,0,0.26666668,0,0.4,2.3,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,-5.76,8,8.5,-6,-6.5,2024,4,REG,BUF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,10,0,23,12,1,-0.43408045,0.4347826,0.11111111,0.1796875,0.29244792,1,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,4.24,8,8.5,4,3.5,2024,5,REG,CIN,0,0,0,0,0,0,0,0,,0,,,1,9,0,0,0.978425,7,12,111,0,141,42,6,6.041326,0.78723407,0.29268292,0.36910996,0.69740134,12,Ravens
Zay Flowers,BAL,WR,-9.5,42,targets,7.76,1.24,8,8.5,1,0.5,2024,6,REG,WAS,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,-0.44914612,9,9,132,0,42,90,7,9.549888,3.142857,0.36,0.17213115,0.6604918,13.4,Ravens
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-1.9,4,4,-2,-2,2023,1,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,19,0,17,13,1,-0.041669633,1.117647,0.09375,0.07083333,0.19020833,1.9,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,2.1,4,4,2,2,2023,2,REG,CHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,6,41,0,24,17,1,0.9017803,1.7083334,0.1875,0.0952381,0.34791666,4.1,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-2.9,4,4,-3,-3,2023,3,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,16,0,13,0,1,0.7457493,1.2307693,0.08,0.049242426,0.1544697,1.6,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-0.9,4,4,-1,-1,2023,4,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,13,1,14,8,1,-0.0426218,0.9285714,0.13333334,0.075675674,0.25297296,7.3,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-2.9,4,4,-3,-3,2023,6,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,15,0,35,9,1,-1.8116206,0.42857143,0.054054055,0.07900677,0.13638583,1.5,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,1.1,4,4,1,1,2023,7,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,43,0,42,16,3,-0.25973645,1.0238096,0.14634146,0.13770492,0.31590563,4.3,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,0.1,4,4,0,0,2023,8,REG,BUF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,27,0,24,12,1,-2.4849901,1.125,0.15384616,0.096,0.29796922,4.7,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,2.1,4,4,2,2,2023,9,REG,HOU,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,70,2,73,33,4,3.5050664,0.9589041,0.3,0.27651516,0.6435606,17,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-1.9,4,4,-2,-2,2023,10,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,10,0,20,7,1,0.4877494,0.5,0.10344828,0.05730659,0.19528703,1,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,0.1,4,4,0,0,2023,11,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,49,0,35,23,1,2.6581638,1.4,0.11627907,0.098870054,0.24362764,4.9,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,0.1,4,4,0,0,2023,12,REG,IND,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,45,0,9,36,1,2.6752975,5,0.13333334,0.04245283,0.22971699,4.5,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-1.9,4,4,-2,-2,2023,14,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,5,16,1,56,2,1,0.49362853,0.2857143,0.1724138,0.19787987,0.3971366,7.6,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-1.9,4,4,-2,-2,2023,15,REG,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,44,0,29,15,2,3.8863719,1.5172414,0.074074075,0.12340426,0.19749409,4.4,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-2.9,4,4,-3,-3,2023,16,REG,JAX,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,1,7,0,3,4,0,-0.21380188,2.3333333,0.028571429,0.013100437,0.05202745,0.7,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-1.9,4,4,-2,-2,2023,17,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,6,10,0,49,3,1,-1.1891798,0.20408164,0.18181819,0.17132868,0.39265734,1,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-1.9,4,4,-2,-2,2023,18,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,30,0,9,25,2,2.2277954,3.3333333,0.09677419,0.0373444,0.17130236,3,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,4.1,4,4,4,4,2023,19,POST,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,11,89,0,60,51,5,5.2584496,1.4833333,0.31428573,0.18691589,0.6022697,8.9,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,1.1,4,4,1,1,2023,20,POST,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,8,65,1,61,28,5,0.044335265,1.0655738,0.20512821,0.189441,0.440301,12.5,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-2.9,4,4,-3,-3,2024,1,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,5,0,6,3,0,-0.3999844,0.8333333,0.06666667,0.042857144,0.13,0.5,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-3.9,4,4,-4,-4,2024,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,1,-4,0,0,-1.3158102,0,2,0,0,0,0,0,-1.6334672,,0.10526316,0,0.15789473,-0.4,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,3.1,4,4,3,3,2024,3,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,8,47,0,32,21,4,-4.2468224,1.46875,0.25,0.2962963,0.5824074,2.7,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,2.1,4,4,2,2,2024,4,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,52,0,40,27,2,-0.3232042,1.3,0.19148937,0.13245033,0.37994927,5.2,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-0.9,4,4,-1,-1,2024,5,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,44,0,9,38,2,2.8535764,4.888889,0.16666667,0.07438017,0.30206612,4.4,Buccaneers
Cade Otton,TB,TE,-2.5,48,receptions,3.9,-1.9,4,4,-2,-2,2024,6,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,6,15,1,45,2,2,-2.4984915,0.33333334,0.16666667,0.20642202,0.39449543,7.5,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,-2.41,5.5,6,-2.5,-3,2023,1,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,19,0,17,13,1,-0.041669633,1.117647,0.09375,0.07083333,0.19020833,1.9,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,0.59,5.5,6,0.5,0,2023,2,REG,CHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,6,41,0,24,17,1,0.9017803,1.7083334,0.1875,0.0952381,0.34791666,4.1,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,-3.41,5.5,6,-3.5,-4,2023,3,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,16,0,13,0,1,0.7457493,1.2307693,0.08,0.049242426,0.1544697,1.6,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,-1.41,5.5,6,-1.5,-2,2023,4,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,13,1,14,8,1,-0.0426218,0.9285714,0.13333334,0.075675674,0.25297296,7.3,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,-3.41,5.5,6,-3.5,-4,2023,6,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,15,0,35,9,1,-1.8116206,0.42857143,0.054054055,0.07900677,0.13638583,1.5,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,0.59,5.5,6,0.5,0,2023,7,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,43,0,42,16,3,-0.25973645,1.0238096,0.14634146,0.13770492,0.31590563,4.3,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,0.59,5.5,6,0.5,0,2023,8,REG,BUF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,27,0,24,12,1,-2.4849901,1.125,0.15384616,0.096,0.29796922,4.7,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,3.59,5.5,6,3.5,3,2023,9,REG,HOU,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,70,2,73,33,4,3.5050664,0.9589041,0.3,0.27651516,0.6435606,17,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,-2.41,5.5,6,-2.5,-3,2023,10,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,10,0,20,7,1,0.4877494,0.5,0.10344828,0.05730659,0.19528703,1,Buccaneers
Cade Otton,TB,TE,-2.5,48,targets,5.41,-0.41,5.5,6,-0.5,-1,2023,11,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,49,0,35,23,1,2.6581638,1.4,0.11627907,0.098870054,0.24362764,4.9,Buccaneers
